	PFAM	variable	value
578	Not In PFAM	WN_ef	0.17507082152974504
579	In PFAM	WN_ef	0.13505311077389984
580	In PFAM	WN_ef	0.2680565897244974
581	Not In PFAM	WN_ef	0.3617511520737327
582	In PFAM	WN_ef	0.9029126213592232
583	In PFAM	WN_ef	0.2064631956912029
584	In PFAM	WN_ef	0.20817843866171004
585	Not In PFAM	WN_ef	0.20608763086467624
586	Not In PFAM	WN_ef	0.17134942619707166
587	In PFAM	WN_ef	0.4493062966915689
588	In PFAM	WN_ef	0.2707492542551325
589	Not In PFAM	WN_ef	0.12042875157629256
590	In PFAM	WN_ef	0.18229715489989465
591	Not In PFAM	WN_ef	0.2847069193477303
592	Not In PFAM	WN_ef	0.19582891481088724
593	Not In PFAM	WN_ef	0.3081683168316832
594	In PFAM	WN_ef	0.6966618287373004
595	In PFAM	WN_ef	0.5221238938053098
596	Not In PFAM	WN_ef	0.2854524627720504
597	In PFAM	WN_ef	0.20947315096251268
598	Not In PFAM	WN_ef	0.8104395604395604
599	In PFAM	WN_ef	0.675187969924812
600	Not In PFAM	WN_ef	0.2280701754385965
601	In PFAM	WN_ef	0.3601694915254237
602	Not In PFAM	WN_ef	0.14285714285714285
603	Not In PFAM	WN_ef	0.1796875
604	Not In PFAM	WN_ef	0.815359477124183
605	Not In PFAM	WN_ef	0.7341176470588235
606	Not In PFAM	WN_ef	0.6459074733096085
607	In PFAM	WN_ef	0.31888667992047715
608	In PFAM	WN_ef	0.4103410341034103
609	Not In PFAM	WN_ef	0.5204968944099378
610	In PFAM	WN_ef	0.3011502265597769
611	In PFAM	WN_ef	0.20323139065204848
612	Not In PFAM	WN_ef	0.22594458438287154
613	Not In PFAM	WN_ef	0.6355633802816901
614	Not In PFAM	WN_ef	0.3456439393939394
615	In PFAM	WN_ef	0.3278688524590164
616	In PFAM	WN_ef	0.5064782096584217
617	Not In PFAM	WN_ef	0.22250639386189255
618	Not In PFAM	WN_ef	0.26011560693641617
619	In PFAM	WN_ef	0.3242655059847661
620	Not In PFAM	WN_ef	0.1856508875739645
621	Not In PFAM	WN_ef	0.4573712255772647
622	Not In PFAM	WN_ef	0.20718232044198892
623	Not In PFAM	WN_ef	0.2761355443403028
624	Not In PFAM	WN_ef	0.1994884910485933
625	Not In PFAM	WN_ef	0.7087550607287451
626	In PFAM	WN_ef	0.6211584761365245
627	In PFAM	WN_ef	0.2091624248033318
628	In PFAM	WN_ef	0.2739992226972406
629	Not In PFAM	WN_ef	0.5914085914085914
630	Not In PFAM	WN_ef	0.654275092936803
631	Not In PFAM	WN_ef	0.23151408450704225
632	Not In PFAM	WN_ef	0.1177570093457944
633	Not In PFAM	WN_ef	0.5820591233435269
634	In PFAM	WN_ef	0.6422250316055625
635	In PFAM	WN_ef	0.3705080545229244
636	In PFAM	WN_ef	0.5647590361445783
637	In PFAM	WN_ef	0.25524769101595296
638	Not In PFAM	WN_ef	0.32421875
639	Not In PFAM	WN_ef	0.20435510887772196
640	Not In PFAM	WN_ef	0.4035874439461883
641	In PFAM	WN_ef	0.2552072375341889
642	Not In PFAM	WN_ef	0.7682481751824818
643	In PFAM	WN_ef	0.2564102564102564
644	In PFAM	WN_ef	0.6144101346001584
645	Not In PFAM	WN_ef	0.168913560666138
646	Not In PFAM	WN_ef	0.3110539845758355
647	Not In PFAM	WN_ef	0.2956204379562044
648	In PFAM	WN_ef	0.7276
649	In PFAM	WN_ef	0.3565365025466893
650	In PFAM	WN_ef	0.224947708689865
651	In PFAM	WN_ef	0.16956521739130434
652	Not In PFAM	WN_ef	0.21236559139784947
653	In PFAM	WN_ef	0.4922844175491679
654	Not In PFAM	WN_ef	0.14757219930180895
655	Not In PFAM	WN_ef	0.3155263980006248
656	Not In PFAM	WN_ef	0.2747029846421327
657	In PFAM	WN_ef	0.21578947368421053
658	Not In PFAM	WN_ef	0.2228060956384656
659	In PFAM	WN_ef	0.4897671136203247
660	In PFAM	WN_ef	0.28932375526380977
661	Not In PFAM	WN_ef	0.570446735395189
662	Not In PFAM	WN_ef	0.2584837545126354
663	Not In PFAM	WN_ef	0.3074154067674586
664	Not In PFAM	WN_ef	0.4146079484425349
665	Not In PFAM	WN_ef	0.3114754098360656
666	Not In PFAM	WN_ef	0.4190800681431005
667	Not In PFAM	WN_ef	0.5814360770577933
668	Not In PFAM	WN_ef	0.7145922746781116
669	In PFAM	WN_ef	0.2019099590723056
670	In PFAM	WN_ef	0.17952612393681652
671	Not In PFAM	WN_ef	0.25967681322810976
672	Not In PFAM	WN_ef	0.7672485453034081
673	Not In PFAM	WN_ef	0.2918376652986776
674	Not In PFAM	WN_ef	0.20852740953063414
675	Not In PFAM	WN_ef	0.16771269177126918
676	Not In PFAM	WN_ef	0.2036630036630037
677	Not In PFAM	WN_ef	0.7956441149212233
678	Not In PFAM	WN_ef	0.17236598890942698
679	Not In PFAM	WN_ef	0.18672768878718532
680	Not In PFAM	WN_ef	0.3352219074598678
681	In PFAM	WN_ef	0.17391304347826084
682	Not In PFAM	WN_ef	0.29339853300733504
683	Not In PFAM	WN_ef	0.4626506024096386
684	Not In PFAM	WN_ef	0.3682926829268293
685	In PFAM	WN_ef	0.13432835820895522
686	Not In PFAM	WN_ef	0.33532934131736525
687	In PFAM	WN_ef	0.23316062176165805
688	In PFAM	WN_ef	0.6203966005665722
689	In PFAM	WN_ef	0.4501607717041801
690	Not In PFAM	WN_ef	0.44782168186423504
691	Not In PFAM	WN_ef	0.13687150837988826
692	Not In PFAM	WN_ef	0.20749279538904897
693	In PFAM	WN_ef	0.201195219123506
694	In PFAM	WN_ef	0.16025641025641027
695	In PFAM	WN_ef	0.2333333333333333
696	Not In PFAM	WN_ef	0.20142977291841885
697	Not In PFAM	WN_ef	0.6462882096069869
698	In PFAM	WN_ef	0.7340692423482188
699	In PFAM	WN_ef	0.5670064175160437
700	Not In PFAM	WN_ef	0.7374005305039788
701	Not In PFAM	WN_ef	0.5700934579439252
702	Not In PFAM	WN_ef	0.4797687861271676
703	Not In PFAM	WN_ef	0.11323268206039075
704	Not In PFAM	WN_ef	0.15813953488372093
705	In PFAM	WN_ef	0.208187134502924
706	In PFAM	WN_ef	0.5385500575373993
707	In PFAM	WN_ef	0.4755859375
708	In PFAM	WN_ef	0.15046728971962614
709	In PFAM	WN_ef	0.15
710	In PFAM	WN_ef	0.7248116760828626
711	In PFAM	WN_ef	0.6176185866408519
712	Not In PFAM	WN_ef	0.3442652654466389
713	In PFAM	WN_ef	0.1833188531711555
714	In PFAM	WN_ef	0.3847499125568381
715	In PFAM	WN_ef	0.1835310537334264
716	In PFAM	WN_ef	0.6185567010309279
717	In PFAM	WN_ef	0.21554140127388532
718	In PFAM	WN_ef	0.20977011494252876
719	In PFAM	WN_ef	0.07640195709446744
720	In PFAM	WN_ef	0.6642335766423357
721	In PFAM	WN_ef	0.2401527810933397
722	In PFAM	WN_ef	0.20956719817767652
723	In PFAM	WN_ef	0.21659043145011744
724	In PFAM	WN_ef	0.12311964822957648
725	In PFAM	WN_ef	0.21761197817535846
726	In PFAM	WN_ef	0.290703161868806
727	In PFAM	WN_ef	0.4448195576251455
728	In PFAM	WN_ef	0.20431874193169816
729	Not In PFAM	WN_ef	0.6269500061417517
730	In PFAM	WN_ef	0.8033437575174405
731	In PFAM	WN_ef	0.1041543377914546
732	In PFAM	WN_ef	0.3982653539615565
733	In PFAM	WN_ef	0.4377390057361377
734	In PFAM	WN_ef	0.2876712328767123
735	In PFAM	WN_ef	0.5773423147581139
736	In PFAM	WN_ef	0.4061683870165402
737	In PFAM	WN_ef	0.19233603537214444
738	In PFAM	WN_ef	0.4825852782764811
739	In PFAM	WN_ef	0.08216926869350863
740	Not In PFAM	WN_ef	0.16726233023588274
741	Not In PFAM	WN_ef	0.3459162663006177
742	Not In PFAM	WN_ef	0.6430594900849859
743	Not In PFAM	WN_ef	0.5707547169811321
744	Not In PFAM	WN_ef	0.5457809694793537
745	Not In PFAM	WN_ef	0.32275132275132273
746	Not In PFAM	WN_ef	0.3245531514581373
747	Not In PFAM	WN_ef	0.6498091603053435
748	In PFAM	WN_ef	0.5926573426573427
749	In PFAM	WN_ef	0.46875
750	Not In PFAM	WN_ef	0.8017241379310345
751	Not In PFAM	WN_ef	0.5849246231155779
752	In PFAM	WN_ef	0.2161874334398296
753	In PFAM	WN_ef	0.22911051212938005
754	Not In PFAM	WN_ef	0.16690442225392296
755	Not In PFAM	WN_ef	0.5588599752168525
756	In PFAM	WN_ef	0.41654302670623145
757	Not In PFAM	WN_ef	0.6381766381766382
758	In PFAM	WN_ef	0.5737704918032787
759	Not In PFAM	WN_ef	0.4262773722627737
760	Not In PFAM	WN_ef	0.08708272859216255
761	Not In PFAM	WN_ef	0.17751479289940827
762	In PFAM	WN_ef	0.7364864864864865
763	Not In PFAM	WN_ef	0.32001826067107964
764	Not In PFAM	WN_ef	0.3635194237200926
765	In PFAM	WN_ef	0.38879159369527133
766	Not In PFAM	WN_ef	0.22052205220522053
767	In PFAM	WN_ef	0.4492131616595136
768	In PFAM	WN_ef	0.7428571428571429
769	In PFAM	WN_ef	0.3236057068741894
770	Not In PFAM	WN_ef	0.4203296703296704
771	Not In PFAM	WN_ef	0.5181497614602779
772	Not In PFAM	WN_ef	0.7214000469814423
773	Not In PFAM	WN_ef	0.6108566193311956
774	Not In PFAM	WN_ef	0.3017861285084667
775	Not In PFAM	WN_ef	0.6346302499355836
776	Not In PFAM	WN_ef	0.6621655413853463
777	Not In PFAM	WN_ef	0.43175328383780703
778	Not In PFAM	WN_ef	0.2879194630872483
779	Not In PFAM	WN_ef	0.4841017488076312
780	Not In PFAM	WN_ef	0.3419953596287703
781	Not In PFAM	WN_ef	0.19290123456790126
782	In PFAM	WN_ef	0.25308641975308643
783	Not In PFAM	WN_ef	0.3224755700325733
784	Not In PFAM	WN_ef	0.25717321997874604
785	Not In PFAM	WN_ef	0.5296198054818745
786	Not In PFAM	WN_ef	0.19316843345111895
787	Not In PFAM	WN_ef	0.18938961779806046
788	Not In PFAM	WN_ef	0.17637626937466594
789	Not In PFAM	WN_ef	0.11510263929618768
790	Not In PFAM	WN_ef	0.22883135059482154
791	Not In PFAM	WN_ef	0.14772727272727273
792	Not In PFAM	WN_ef	0.10421994884910486
793	Not In PFAM	WN_ef	0.27575175943698016
794	Not In PFAM	WN_ef	0.4434897554527429
795	Not In PFAM	WN_ef	0.28449573507275466
796	Not In PFAM	WN_ef	0.14615384615384616
797	Not In PFAM	WN_ef	0.34157561817136284
798	Not In PFAM	WN_ef	0.2026465028355388
799	In PFAM	WN_ef	0.26793823796548594
800	In PFAM	WN_ef	0.6989619377162629
801	In PFAM	WN_ef	0.6874777024616482
802	Not In PFAM	WN_ef	0.502411575562701
803	Not In PFAM	WN_ef	0.2
804	In PFAM	WN_ef	0.6370967741935484
805	Not In PFAM	WN_ef	0.3
806	In PFAM	WN_ef	0.5297709923664122
807	Not In PFAM	WN_ef	0.22004357298474944
808	Not In PFAM	WN_ef	0.6809954751131222
809	Not In PFAM	WN_ef	0.17748091603053434
810	In PFAM	WN_ef	0.7704918032786885
811	In PFAM	WN_ef	0.5729166666666666
812	In PFAM	WN_ef	0.2515602496399424
813	In PFAM	WN_ef	0.6348051948051948
814	Not In PFAM	WN_ef	0.2225988700564972
815	Not In PFAM	WN_ef	0.5327191867852605
816	Not In PFAM	WN_ef	0.17434507678410116
817	Not In PFAM	WN_ef	0.2607932607932608
818	In PFAM	WN_ef	0.6353240152477764
819	Not In PFAM	WN_ef	0.2979242979242979
820	In PFAM	WN_ef	0.21653543307086612
821	Not In PFAM	WN_ef	0.2586015538290788
822	Not In PFAM	WN_ef	0.222104706504495
823	Not In PFAM	WN_ef	0.5923172242874845
824	In PFAM	WN_ef	0.40814696485623
825	Not In PFAM	WN_ef	0.3675555555555556
826	Not In PFAM	WN_ef	0.527369826435247
827	Not In PFAM	WN_ef	0.36119257086999024
828	Not In PFAM	WN_ef	0.9250614250614252
829	Not In PFAM	WN_ef	0.7016052880075543
830	Not In PFAM	WN_ef	0.5891677675033025
831	In PFAM	WN_ef	0.4953007518796992
832	In PFAM	WN_ef	0.2819429778247096
833	Not In PFAM	WN_ef	0.12363238512035013
834	Not In PFAM	WN_ef	0.15261958997722094
835	Not In PFAM	WN_ef	0.3671794871794872
836	Not In PFAM	WN_ef	0.3936567164179105
837	Not In PFAM	WN_ef	0.4481283422459893
838	Not In PFAM	WN_ef	0.556237218813906
839	Not In PFAM	WN_ef	0.5893155258764607
840	Not In PFAM	WN_ef	0.3965890288914344
841	Not In PFAM	WN_ef	0.4417079373577834
842	In PFAM	WN_ef	0.19437163746723687
843	In PFAM	WN_ef	0.1988776348206953
844	In PFAM	WN_ef	0.275049115913556
845	In PFAM	WN_ef	0.8574660633484162
846	Not In PFAM	WN_ef	0.5864091065884788
847	Not In PFAM	WN_ef	0.4186897239773861
848	Not In PFAM	WN_ef	0.3975155279503105
849	Not In PFAM	WN_ef	0.31762917933130697
850	Not In PFAM	WN_ef	0.3962455606291223
851	Not In PFAM	WN_ef	0.2919143876337693
852	Not In PFAM	WN_ef	0.1977142857142857
853	Not In PFAM	WN_ef	0.5682027649769585
854	Not In PFAM	WN_ef	0.3161106590724166
855	In PFAM	WN_ef	0.3282955499580185
856	In PFAM	WN_ef	0.15695132614398136
857	Not In PFAM	WN_ef	0.3212472806381436
858	In PFAM	WN_ef	0.17930327868852458
859	In PFAM	WN_ef	0.2717391304347826
860	In PFAM	WN_ef	0.17386722866174922
861	In PFAM	WN_ef	0.1279317697228145
862	Not In PFAM	WN_ef	0.13532651455546812
863	In PFAM	WN_ef	0.8587068080738967
864	In PFAM	WN_ef	0.22347603536528615
865	Not In PFAM	WN_ef	0.27467811158798283
866	In PFAM	WN_ef	0.3760683760683761
867	In PFAM	WN_ef	0.1452991452991453
868	Not In PFAM	WN_ef	0.1774580335731415
869	Not In PFAM	WN_ef	0.1021505376344086
870	Not In PFAM	WN_ef	0.39475253428741797
871	Not In PFAM	WN_ef	0.8037012557832122
872	Not In PFAM	WN_ef	0.6111111111111112
873	Not In PFAM	WN_ef	0.16990291262135926
874	In PFAM	WN_ef	0.30451127819548873
875	In PFAM	WN_ef	0.18050082623617644
876	In PFAM	WN_ef	0.12446134347275033
877	In PFAM	WN_ef	0.5028956388133791
878	In PFAM	WN_ef	0.8229203855765798
879	Not In PFAM	WN_ef	0.5545123318385651
880	Not In PFAM	WN_ef	0.3818021867538017
881	In PFAM	WN_ef	0.2009049773755656
882	Not In PFAM	WN_ef	0.7442295695570805
883	Not In PFAM	WN_ef	0.4321231254932912
884	Not In PFAM	WN_ef	0.5688266199649737
885	Not In PFAM	WN_ef	0.2433559145388223
886	Not In PFAM	WN_ef	0.2484536082474227
887	In PFAM	WN_ef	0.6366251198465963
888	Not In PFAM	WN_ef	0.29556567189344124
889	In PFAM	WN_ef	0.2128
890	Not In PFAM	WN_ef	0.5441302485004285
891	In PFAM	WN_ef	0.14124293785310735
892	In PFAM	WN_ef	0.1417624521072797
893	Not In PFAM	WN_ef	0.2863501483679525
894	Not In PFAM	WN_ef	0.14957264957264954
895	In PFAM	WN_ef	0.5747126436781609
896	In PFAM	WN_ef	0.15681082671373933
897	In PFAM	WN_ef	0.1432806324110672
898	Not In PFAM	WN_ef	0.34876989869753977
899	Not In PFAM	WN_ef	0.21458625525946706
900	Not In PFAM	WN_ef	0.3451197053406998
901	Not In PFAM	WN_ef	0.3818235467689584
902	Not In PFAM	WN_ef	0.7234527687296417
903	Not In PFAM	WN_ef	0.4644980762504372
904	In PFAM	WN_ef	0.5710627400768246
905	In PFAM	WN_ef	0.5859912445278299
906	In PFAM	WN_ef	0.4376321353065539
907	In PFAM	WN_ef	0.1456953642384106
908	In PFAM	WN_ef	0.08016304347826086
909	Not In PFAM	WN_ef	0.2472324723247233
910	In PFAM	WN_ef	0.26618705035971224
911	Not In PFAM	WN_ef	0.3005988023952096
912	Not In PFAM	WN_ef	0.4550827423167849
913	Not In PFAM	WN_ef	0.2382892057026477
914	Not In PFAM	WN_ef	0.6383363471971067
915	In PFAM	WN_ef	0.10810810810810813
916	In PFAM	WN_ef	0.391889725917615
917	In PFAM	WN_ef	0.6493329290479078
918	In PFAM	WN_ef	0.2762977622164713
919	In PFAM	WN_ef	0.3278542076112203
920	In PFAM	WN_ef	0.6735163861824623
921	Not In PFAM	WN_ef	0.2602901984009476
922	Not In PFAM	WN_ef	0.16615479115479115
923	Not In PFAM	WN_ef	0.475
924	In PFAM	WN_ef	0.4219133278822568
925	In PFAM	WN_ef	0.18011772400261608
926	In PFAM	WN_ef	0.2645604395604396
927	In PFAM	WN_ef	0.6962809917355371
928	In PFAM	WN_ef	0.2232796486090776
929	In PFAM	WN_ef	0.5658747300215983
930	In PFAM	WN_ef	0.4640434192672999
931	In PFAM	WN_ef	0.6348470806302131
932	Not In PFAM	WN_ef	0.3032069970845481
933	In PFAM	WN_ef	0.2576271186440678
934	In PFAM	WN_ef	0.1678832116788321
935	Not In PFAM	WN_ef	0.22951977401129944
936	Not In PFAM	WN_ef	0.19079578139980824
937	Not In PFAM	WN_ef	0.20833333333333331
938	Not In PFAM	WN_ef	0.2653606411398041
939	Not In PFAM	WN_ef	0.3368121442125237
940	Not In PFAM	WN_ef	0.2775665399239544
941	Not In PFAM	WN_ef	0.2434042553191489
942	Not In PFAM	WN_ef	0.2729083665338645
943	Not In PFAM	WN_ef	0.4855004677268475
944	Not In PFAM	WN_ef	0.19784172661870505
945	Not In PFAM	WN_ef	0.24516129032258066
946	Not In PFAM	WN_ef	0.4430147058823529
947	Not In PFAM	WN_ef	0.1608738828202582
948	Not In PFAM	WN_ef	0.2125
949	Not In PFAM	WN_ef	0.4395318595578673
950	Not In PFAM	WN_ef	0.5045871559633027
951	Not In PFAM	WN_ef	0.14847161572052406
952	Not In PFAM	WN_ef	0.3735224586288416
953	In PFAM	WN_ef	0.4379315882447407
954	In PFAM	WN_ef	0.547144754316069
955	In PFAM	WN_ef	0.5234842015371477
956	In PFAM	WN_ef	0.19003115264797507
957	Not In PFAM	WN_ef	0.4754098360655738
958	In PFAM	WN_ef	0.16666666666666666
959	In PFAM	WN_ef	0.20689655172413796
960	Not In PFAM	WN_ef	0.2266355140186916
961	In PFAM	WN_ef	0.7262693156732892
962	In PFAM	WN_ef	0.2151394422310757
963	Not In PFAM	WN_ef	0.1597051597051597
964	Not In PFAM	WN_ef	0.25682382133995035
965	In PFAM	WN_ef	0.12577639751552794
966	Not In PFAM	WN_ef	0.5203703703703704
967	Not In PFAM	WN_ef	0.2942073170731707
968	In PFAM	WN_ef	0.2507411067193676
969	In PFAM	WN_ef	0.6363636363636364
970	In PFAM	WN_ef	0.21610169491525424
971	Not In PFAM	WN_ef	0.4413646055437101
972	Not In PFAM	WN_ef	0.1935646053293112
973	Not In PFAM	WN_ef	0.8410535876475931
974	Not In PFAM	WN_ef	0.17456896551724138
975	Not In PFAM	WN_ef	0.18111346018322766
976	In PFAM	WN_ef	0.6018217306441119
977	In PFAM	WN_ef	0.7283834586466166
978	In PFAM	WN_ef	0.7440794499618029
979	Not In PFAM	WN_ef	0.2987755102040816
980	In PFAM	WN_ef	0.25796178343949044
981	In PFAM	WN_ef	0.5291073738680466
982	Not In PFAM	WN_ef	0.13304093567251465
983	Not In PFAM	WN_ef	0.22122122122122126
984	Not In PFAM	WN_ef	0.4290709290709291
985	Not In PFAM	WN_ef	0.5517241379310345
986	Not In PFAM	WN_ef	0.07453416149068323
987	Not In PFAM	WN_ef	0.15611448395490027
988	Not In PFAM	WN_ef	0.15611732921651872
989	Not In PFAM	WN_ef	0.4085113714679531
990	Not In PFAM	WN_ef	0.093042071197411
991	Not In PFAM	WN_ef	0.13917940466613032
992	Not In PFAM	WN_ef	0.2560777957860616
993	In PFAM	WN_ef	0.3582089552238806
994	Not In PFAM	WN_ef	0.28051391862955033
995	Not In PFAM	WN_ef	0.4739545121056493
996	Not In PFAM	WN_ef	0.13676731793960922
997	Not In PFAM	WN_ef	0.5379270411117545
998	Not In PFAM	WN_ef	0.4914543194530765
999	Not In PFAM	WN_ef	0.10884353741496597
1000	Not In PFAM	WN_ef	0.1072417886822319
1001	Not In PFAM	WN_ef	0.1251798561151079
1002	Not In PFAM	WN_ef	0.2321167883211679
1003	Not In PFAM	WN_ef	0.29411764705882354
1004	Not In PFAM	WN_ef	0.4369885433715221
1005	Not In PFAM	WN_ef	0.5230961298377028
1006	In PFAM	WN_ef	0.3298481810369522
1007	In PFAM	WN_ef	0.5162169919632607
1008	In PFAM	WN_ef	0.561873815326293
1009	In PFAM	WN_ef	0.10789980732177264
1010	In PFAM	WN_ef	0.44966442953020136
1011	In PFAM	WN_ef	0.739404869251578
1012	Not In PFAM	WN_ef	0.2099105299380592
1013	In PFAM	WN_ef	0.5255000662339383
1014	Not In PFAM	WN_ef	0.6906888720666162
1015	In PFAM	WN_ef	0.4336283185840708
1016	In PFAM	WN_ef	0.44
1017	Not In PFAM	WN_ef	0.11852502194907814
1018	In PFAM	WN_ef	0.7338335119685602
1019	Not In PFAM	WN_ef	0.2226540810660744
1020	In PFAM	WN_ef	0.12430297397769514
1021	In PFAM	WN_ef	0.6338912133891214
1022	In PFAM	WN_ef	0.17841880341880342
1023	Not In PFAM	WN_ef	0.22238478419897587
1024	Not In PFAM	WN_ef	0.5057549085985105
1025	Not In PFAM	WN_ef	0.5190839694656488
1026	Not In PFAM	WN_ef	0.44458281444582815
1027	Not In PFAM	WN_ef	0.5994152046783626
1028	Not In PFAM	WN_ef	0.2912280701754386
1029	Not In PFAM	WN_ef	0.15955766192733015
1030	In PFAM	WN_ef	0.7861538461538462
1031	Not In PFAM	WN_ef	0.19576719576719576
1032	In PFAM	WN_ef	0.21335268505079827
1033	In PFAM	WN_ef	0.4785819793205318
1034	Not In PFAM	WN_ef	0.15419501133786848
1035	Not In PFAM	WN_ef	0.3698460449477968
1036	Not In PFAM	WN_ef	0.729535495179667
1037	Not In PFAM	WN_ef	0.24453551912568305
1038	Not In PFAM	WN_ef	0.3052375997225113
1039	Not In PFAM	WN_ef	0.3799682034976153
1040	Not In PFAM	WN_ef	0.15123456790123455
1041	Not In PFAM	WN_ef	0.40257879656160456
1042	Not In PFAM	WN_ef	0.34433285509325684
1043	Not In PFAM	WN_ef	0.4894736842105264
1044	Not In PFAM	WN_ef	0.25
1045	Not In PFAM	WN_ef	0.7670731707317073
1046	Not In PFAM	WN_ef	0.6850899742930592
1047	Not In PFAM	WN_ef	0.3492578271173756
1048	Not In PFAM	WN_ef	0.7788301548700883
1049	Not In PFAM	WN_ef	0.2540192926045016
1050	Not In PFAM	WN_ef	0.16801139060275272
1051	In PFAM	WN_ef	0.12869745718733785
1052	In PFAM	WN_ef	0.28467507274490783
1053	Not In PFAM	WN_ef	0.3891175125743027
1054	Not In PFAM	WN_ef	0.16666666666666666
1055	In PFAM	WN_ef	0.3727175080558539
1056	Not In PFAM	WN_ef	0.5270955165692007
1057	Not In PFAM	WN_ef	0.13030373290053324
1058	Not In PFAM	WN_ef	0.3608946119959336
1059	Not In PFAM	WN_ef	0.6356020942408377
1060	Not In PFAM	WN_ef	0.13300220750551878
1061	Not In PFAM	WN_ef	0.1567422205147906
1062	Not In PFAM	WN_ef	0.20930232558139536
1063	Not In PFAM	WN_ef	0.6357171078625049
1064	Not In PFAM	WN_ef	0.16451493913684986
1065	In PFAM	WN_ef	0.3951298701298701
1066	In PFAM	WN_ef	0.2313398238293927
1067	In PFAM	WN_ef	0.16529297167690693
1068	In PFAM	WN_ef	0.4631067961165049
1069	In PFAM	WN_ef	0.2219379597057883
1070	Not In PFAM	WN_ef	0.2348926252705177
1071	Not In PFAM	WN_ef	0.7130612244897959
1072	Not In PFAM	WN_ef	0.5385369955156951
1073	In PFAM	WN_ef	0.07962665888872685
1074	In PFAM	WN_ef	0.7450281982784209
1075	In PFAM	WN_ef	0.4491503267973857
1076	In PFAM	WN_ef	0.4182246226284448
1077	In PFAM	WN_ef	0.2637086092715232
1078	In PFAM	WN_ef	0.6348840363488404
1079	Not In PFAM	WN_ef	0.4865335655902452
1080	Not In PFAM	WN_ef	0.2076388888888889
1081	Not In PFAM	WN_ef	0.496274217585693
1082	Not In PFAM	WN_ef	0.1341645885286783
1083	Not In PFAM	WN_ef	0.09581218274111676
1084	Not In PFAM	WN_ef	0.08733624454148471
1085	Not In PFAM	WN_ef	0.1498913830557567
1086	Not In PFAM	WN_ef	0.10214168039538717
1087	Not In PFAM	WN_ef	0.5622950819672131
1088	Not In PFAM	WN_ef	0.5211267605633803
1089	Not In PFAM	WN_ef	0.1769352290679305
1090	In PFAM	WN_ef	0.3808437856328392
1091	In PFAM	WN_ef	0.2588597842835131
1092	In PFAM	WN_ef	0.2469879518072289
1093	In PFAM	WN_ef	0.6293912577098418
1094	Not In PFAM	WN_ef	0.24772313296903464
1095	In PFAM	WN_ef	0.7536394176931691
1096	Not In PFAM	WN_ef	0.5396687009590235
1097	Not In PFAM	WN_ef	0.270935960591133
1098	Not In PFAM	WN_ef	0.228
1099	Not In PFAM	WN_ef	0.38855622089155023
1100	Not In PFAM	WN_ef	0.3101529902642559
1101	Not In PFAM	WN_ef	0.3075980392156863
1102	Not In PFAM	WN_ef	0.153485254691689
1103	Not In PFAM	WN_ef	0.5495732107682206
1104	In PFAM	WN_ef	0.2023121387283237
1105	Not In PFAM	WN_ef	0.219187675070028
1106	In PFAM	WN_ef	0.21359691417550628
1107	In PFAM	WN_ef	0.5336879432624113
1108	In PFAM	WN_ef	0.21311475409836064
1109	Not In PFAM	WN_ef	0.494824016563147
1110	Not In PFAM	WN_ef	0.26215644820295986
1111	In PFAM	WN_ef	0.28775834658187605
1112	In PFAM	WN_ef	0.3859864781807007
1113	Not In PFAM	WN_ef	0.1388036809815951
1114	Not In PFAM	WN_ef	0.1580443433769187
1115	Not In PFAM	WN_ef	0.7417049515058703
1116	In PFAM	WN_ef	0.5750262329485835
1117	In PFAM	WN_ef	0.1835443037974684
1118	In PFAM	WN_ef	0.1970649895178197
1119	Not In PFAM	WN_ef	0.15003641660597233
1120	Not In PFAM	WN_ef	0.3870646766169154
1121	In PFAM	WN_ef	0.663833805476865
1122	Not In PFAM	WN_ef	0.6919561243144424
1123	In PFAM	WN_ef	0.25149044895972744
1124	Not In PFAM	WN_ef	0.16404199475065614
1125	In PFAM	WN_ef	0.3083627797408716
1126	In PFAM	WN_ef	0.2562733582487987
1127	In PFAM	WN_ef	0.24589184344188825
1128	In PFAM	WN_ef	0.1844172164624568
1129	Not In PFAM	WN_ef	0.3136966126656848
1130	In PFAM	WN_ef	0.3996101364522417
1131	Not In PFAM	WN_ef	0.5789473684210527
1132	Not In PFAM	WN_ef	0.3853658536585366
1133	Not In PFAM	WN_ef	0.4685466377440347
1134	Not In PFAM	WN_ef	0.4961240310077519
1135	Not In PFAM	WN_ef	0.24738675958188155
1136	Not In PFAM	WN_ef	0.6902985074626866
1137	In PFAM	WN_ef	0.4520283322601417
1138	Not In PFAM	WN_ef	0.5841121495327103
