	Effect	variable	value
972	Syn	BM	0.0012531328320802006
973	Rec	BM	0.006345177664974618
974	Rec	BM	0.0
975	Rec	BM	0.001095290251916758
976	Rec	BM	0.11325611325611325
977	Rec	BM	0.0027137042062415195
978	Rec	BM	0.00273224043715847
979	Rec	BM	0.0
980	Rec	BM	0.004545454545454545
981	Rec	BM	0.008968609865470852
982	Rec	BM	0.0059101654846335705
983	Rec	BM	0.01800720288115246
984	Rec	BM	0.0047789725209080045
985	Rec	BM	0.013392857142857142
986	Rec	BM	0.12774869109947645
987	Syn	BM	0.002202643171806168
988	Rec	BM	0.0010309278350515462
989	Syn	BM	0.0010857763300760044
990	Rec	BM	0.0077007700770077014
991	Rec	BM	0.004550625711035267
992	Rec	BM	0.0
993	Syn	BM	0.0
994	Syn	BM	0.0
995	Rec	BM	0.0
996	Rec	BM	0.0010683760683760683
997	Rec	BM	0.0
998	Syn	BM	0.0031380753138075318
999	Rec	BM	0.0
1000	Rec	BM	0.054545454545454536
1001	Syn	BM	0.0
1002	Syn	BM	0.0
1003	Rec	BM	0.0
1004	Rec	BM	0.0
1005	Rec	BM	0.0
1006	Rec	BM	0.02564102564102564
1007	Rec	BM	0.028571428571428567
1008	Rec	BM	0.0
1009	Rec	BM	0.0
1010	Rec	BM	0.05263157894736842
1011	Syn	BM	0.040816326530612235
1012	Rec	BM	0.028169014084507043
1013	Rec	BM	0.0
1014	Rec	BM	0.05882352941176471
1015	Rec	BM	0.05263157894736842
1016	Syn	BM	0.03333333333333333
1017	Syn	BM	0.0
1018	Rec	BM	0.2077922077922078
1019	Rec	BM	0.0047393364928909965
1020	Rec	BM	0.0
1021	Rec	BM	0.011764705882352941
1022	Rec	BM	0.0
1023	Rec	BM	0.09090909090909093
1024	Rec	BM	0.0
1025	Rec	BM	0.0
1026	Rec	BM	0.0
1027	Syn	BM	0.0
1028	Rec	BM	0.0
1029	Rec	BM	0.029411764705882356
1030	Rec	BM	0.0
1031	Rec	BM	0.0
1032	Syn	BM	0.0
1033	Rec	BM	0.0
1034	Rec	BM	0.0
1035	Rec	BM	0.004608294930875576
1036	Rec	BM	0.011547344110854505
1037	Syn	BM	0.005730659025787965
1038	Rec	BM	0.14453125
1039	Rec	BM	0.0
1040	Syn	BM	0.07317073170731707
1041	Rec	BM	0.0
1042	Rec	BM	0.016483516483516484
1043	Rec	BM	0.0
1044	Syn	BM	0.0
1045	Rec	BM	0.0
1046	Rec	BM	0.0
1047	Syn	BM	0.0
1048	Syn	BM	0.02127659574468085
1049	Rec	BM	0.0125
1050	Rec	BM	0.006993006993006993
1051	Rec	BM	0.015873015873015872
1052	Rec	BM	0.008064516129032258
1053	Syn	BM	0.0
1054	Rec	BM	0.008
1055	Syn	BM	0.0
1056	Rec	BM	0.015625
1057	Syn	BM	0.0
1058	Syn	BM	0.0
1059	Syn	BM	0.0
1060	Rec	BM	0.0
1061	Syn	BM	0.0
1062	Rec	BM	0.0
1063	Rec	BM	0.0
1064	Syn	BM	0.0
1065	Syn	BM	0.0
1066	Rec	BM	0.018867924528301886
1067	Rec	BM	0.0
1068	Syn	BM	0.0
1069	Rec	BM	0.0
1070	Syn	BM	0.0
1071	Syn	BM	0.015625
1072	Rec	BM	0.0
1073	Syn	BM	0.0
1074	Rec	BM	0.0
1075	Rec	BM	0.0
1076	Rec	BM	0.0
1077	Rec	BM	0.0
1078	Syn	BM	0.012987012987012988
1079	Rec	BM	0.0
1080	Rec	BM	0.0
1081	Rec	BM	0.0
1082	Rec	BM	0.0
1083	Rec	BM	0.0
1084	Rec	BM	0.0
1085	Syn	BM	0.0
1086	Syn	BM	0.006134969325153374
1087	Syn	BM	0.0
1088	Rec	BM	0.0
1089	Syn	BM	0.0
1090	Rec	BM	0.1619718309859155
1091	Syn	BM	0.09154929577464788
1092	Syn	BM	0.0
1093	Syn	BM	0.016393442622950817
1094	Rec	BM	0.02564102564102564
1095	Syn	BM	0.005952380952380952
1096	Rec	BM	0.02325581395348837
1097	Syn	BM	0.1794871794871795
1098	Syn	BM	0.0
1099	Rec	BM	0.0
1100	Rec	BM	0.0
1101	Rec	BM	0.0
1102	Syn	BM	0.0
1103	Rec	BM	0.014084507042253518
1104	Rec	BM	0.0
1105	Syn	BM	0.0
1106	Rec	BM	0.0
1107	Syn	BM	0.0
1108	Rec	BM	0.0
1109	Rec	BM	0.3333333333333333
1110	Rec	BM	0.038461538461538464
1111	Rec	BM	0.0
1112	Rec	BM	0.1511627906976744
1113	Rec	BM	0.0
1114	Syn	BM	0.0
1115	Syn	BM	0.005747126436781609
1116	Syn	BM	0.0
1117	Rec	BM	0.0
1118	Rec	BM	0.0
1119	Rec	BM	0.0
1120	Rec	BM	0.0
1121	Rec	BM	0.0
1122	Syn	BM	0.04819277108433735
1123	Syn	BM	0.0
1124	Syn	BM	0.0
1125	Rec	BM	0.0
1126	Syn	BM	0.0
1127	Rec	BM	0.0
1128	Rec	BM	0.012096774193548387
1129	Rec	BM	0.04477611940298507
1130	Rec	BM	0.0
1131	Syn	BM	0.008333333333333333
1132	Syn	BM	0.0
1133	Rec	BM	0.0
1134	Rec	BM	0.008
1135	Rec	BM	0.0
1136	Syn	BM	0.0
1137	Syn	BM	0.0
1138	Rec	BM	0.0
1139	Rec	BM	0.0
1140	Rec	BM	0.03125
1141	Rec	BM	0.0
1142	Rec	BM	0.0
1143	Syn	BM	0.02564102564102564
1144	Rec	BM	0.0
1145	Syn	BM	0.0
1146	Rec	BM	0.0
1147	Syn	BM	0.0
1148	Rec	BM	0.0
1149	Syn	BM	0.014285714285714284
1150	Rec	BM	0.0
1151	Syn	BM	0.0
1152	Rec	BM	0.010638297872340424
1153	Rec	BM	0.010101010101010102
1154	Rec	BM	0.0
1155	Syn	BM	0.0
1156	Syn	BM	0.0
1157	Rec	BM	0.020166073546856463
1158	Rec	BM	0.1094391244870041
1159	Rec	BM	0.0014104372355430185
1160	Syn	BM	0.0027472527472527475
1161	Rec	BM	0.0
1162	Rec	BM	0.0
1163	Rec	BM	0.1111111111111111
1164	Syn	BM	0.016393442622950817
1165	Rec	BM	0.025423728813559324
1166	Rec	BM	0.008620689655172414
1167	Syn	BM	0.0
1168	Syn	BM	0.0
1169	Rec	BM	0.15
1170	Syn	BM	0.04580152671755725
1171	Rec	BM	0.0
1172	Rec	BM	0.0
1173	Rec	BM	0.032786885245901634
1174	Rec	BM	0.08762886597938144
1175	Syn	BM	0.03414634146341464
1176	Syn	BM	0.054054054054054064
1177	Rec	BM	0.14666666666666667
1178	Syn	BM	0.0048543689320388345
1179	Rec	BM	0.0213903743315508
1180	Rec	BM	0.0
1181	Rec	BM	0.0
1182	Rec	BM	0.0036630036630036634
1183	Rec	BM	0.0
1184	Rec	BM	0.0
1185	Syn	BM	0.0
1186	Rec	BM	0.017543859649122806
1187	Rec	BM	0.0
1188	Syn	BM	0.0
1189	Rec	BM	0.0
1190	Rec	BM	0.0196078431372549
1191	Rec	BM	0.014184397163120569
1192	Rec	BM	0.0
1193	Rec	BM	0.0
1194	Rec	BM	0.0
1195	Syn	BM	0.0
1196	Rec	BM	0.0
1197	Rec	BM	0.03225806451612903
1198	Syn	BM	0.0
1199	Syn	BM	0.0
1200	Syn	BM	0.0
1201	Rec	BM	0.014705882352941175
1202	Rec	BM	0.05172413793103448
1203	Rec	BM	0.1
1204	Syn	BM	0.0
1205	Syn	BM	0.0
1206	Rec	BM	0.0
1207	Rec	BM	0.0
1208	Rec	BM	0.0
1209	Rec	BM	0.0
1210	Rec	BM	0.062200956937799035
1211	Syn	BM	0.0036630036630036634
1212	Rec	BM	0.12406015037593986
1213	Syn	BM	0.012658227848101266
1214	Rec	BM	0.009554140127388536
1215	Rec	BM	0.006389776357827476
1216	Rec	BM	0.0
1217	Syn	BM	0.0
1218	Syn	BM	0.0
1219	Rec	BM	0.0
1220	Rec	BM	0.0
1221	Rec	BM	0.0
1222	Syn	BM	0.0
1223	Rec	BM	0.0
1224	Rec	BM	0.0
1225	Syn	BM	0.0
1226	Rec	BM	0.0
1227	Syn	BM	0.0
1228	Rec	BM	0.0
1229	Rec	BM	0.0
1230	Rec	BM	0.0
1231	Rec	BM	0.0
1232	Rec	BM	0.0
1233	Rec	BM	0.0
1234	Syn	BM	0.016260162601626018
1235	Syn	BM	0.0
1236	Rec	BM	0.0
1237	Rec	BM	0.0
1238	Rec	BM	0.0
1239	Rec	BM	0.0
1240	Rec	BM	0.0
1241	Syn	BM	0.0
1242	Syn	BM	0.0
1243	Rec	BM	0.0
1244	Syn	BM	0.0
1245	Rec	BM	0.005434782608695652
1246	Syn	BM	0.010752688172043013
1247	Syn	BM	0.02564102564102564
1248	Rec	BM	0.016
1249	Rec	BM	0.11160714285714286
1250	Rec	BM	0.005813953488372093
1251	Rec	BM	0.009345794392523364
1252	Rec	BM	0.017699115044247787
1253	Syn	BM	0.0
1254	Syn	BM	0.0
1255	Rec	BM	0.0
1256	Rec	BM	0.0
1257	Rec	BM	0.0
1258	Rec	BM	0.0
1259	Syn	BM	0.0
1260	Rec	BM	0.0
1261	Rec	BM	0.045454545454545456
1262	Rec	BM	0.1111111111111111
1263	Rec	BM	0.018867924528301886
1264	Syn	BM	0.0
1265	Syn	BM	0.0
1266	Rec	BM	0.07692307692307693
1267	Rec	BM	0.0
1268	Rec	BM	0.0032679738562091504
1269	Rec	BM	0.009216589861751152
1270	Rec	BM	0.0023640661938534283
1271	Syn	BM	0.0047393364928909965
1272	Rec	BM	0.0
1273	Rec	BM	0.032640949554896145
1274	Rec	BM	0.0
1275	Rec	BM	0.012738853503184714
1276	Rec	BM	0.07692307692307693
1277	Rec	BM	0.010416666666666666
1278	Syn	BM	0.0
1279	Rec	BM	0.0038022813688212928
1280	Rec	BM	0.0
1281	Rec	BM	0.4615384615384616
1282	Syn	BM	0.07058823529411765
1283	Rec	BM	0.06382978723404255
1284	Rec	BM	0.4928571428571429
1285	Rec	BM	0.10666666666666667
1286	Rec	BM	0.18446601941747573
1287	Syn	BM	0.3636363636363637
1288	Syn	BM	0.18633540372670807
1289	Rec	BM	0.0
1290	Rec	BM	0.028571428571428567
1291	Syn	BM	0.028571428571428567
1292	Rec	BM	0.0
1293	Rec	BM	0.012195121951219513
1294	Syn	BM	0.0
1295	Rec	BM	0.0
1296	Rec	BM	0.0
1297	Syn	BM	0.03125
1298	Rec	BM	0.031746031746031744
1299	Rec	BM	0.016666666666666666
1300	Rec	BM	0.0196078431372549
1301	Rec	BM	0.0
1302	Rec	BM	0.0
1303	Rec	BM	0.0
1304	Rec	BM	0.0
1305	Rec	BM	0.020408163265306117
1306	Rec	BM	0.04166666666666666
1307	Rec	BM	0.0
1308	Rec	BM	0.0
1309	Rec	BM	0.03571428571428571
1310	Syn	BM	0.0
1311	Rec	BM	0.01818181818181818
1312	Rec	BM	0.0
1313	Rec	BM	0.0
1314	Rec	BM	0.0
1315	Rec	BM	0.0
1316	Rec	BM	0.00641025641025641
1317	Rec	BM	0.0
1318	Syn	BM	0.0
1319	Rec	BM	0.01834862385321101
1320	Rec	BM	0.0
1321	Rec	BM	0.0
1322	Rec	BM	0.0
1323	Rec	BM	0.06666666666666668
1324	Syn	BM	0.0
1325	Rec	BM	0.0
1326	Rec	BM	0.0
1327	Syn	BM	0.0
1328	Syn	BM	0.0
1329	Rec	BM	0.0
1330	Syn	BM	0.0
1331	Syn	BM	0.0
1332	Rec	BM	0.0
1333	Syn	BM	0.0
1334	Syn	BM	0.0
1335	Syn	BM	0.0
1336	Rec	BM	0.0
1337	Rec	BM	0.0
1338	Rec	BM	0.007092198581560284
1339	Rec	BM	0.07142857142857142
1340	Rec	BM	0.0
1341	Rec	BM	0.0
1342	Rec	BM	0.0
1343	Rec	BM	0.1282051282051282
1344	Syn	BM	0.24242424242424246
1345	Rec	BM	0.0
1346	Rec	BM	0.0
1347	Rec	BM	0.0
1348	Rec	BM	0.025
1349	Rec	BM	0.0
1350	Rec	BM	0.0
1351	Syn	BM	0.0
1352	Rec	BM	0.0
1353	Rec	BM	0.0037174721189591076
1354	Rec	BM	0.010204081632653059
1355	Rec	BM	0.0
1356	Rec	BM	0.0
1357	Syn	BM	0.0
1358	Rec	BM	0.0
1359	Rec	BM	0.0
1360	Rec	BM	0.0014184397163120568
1361	Rec	BM	0.0022396416573348264
1362	Syn	BM	0.002244668911335578
1363	Rec	BM	0.004352557127312296
1364	Syn	BM	0.0
1365	Rec	BM	0.0
1366	Rec	BM	0.0
1367	Rec	BM	0.0
1368	Rec	BM	0.02
1369	Rec	BM	0.0
1370	Rec	BM	0.0
1371	Syn	BM	0.0
1372	Rec	BM	0.0
1373	Syn	BM	0.0
1374	Rec	BM	0.0
1375	Rec	BM	0.022132796780684104
1376	Rec	BM	0.0
1377	Rec	BM	0.0
1378	Rec	BM	0.0025510204081632647
1379	Rec	BM	0.0
1380	Syn	BM	0.0
1381	Rec	BM	0.016129032258064516
1382	Rec	BM	0.0
1383	Rec	BM	0.0273972602739726
1384	Syn	BM	0.01948051948051948
1385	Rec	BM	0.0
1386	Rec	BM	0.0053835800807537
1387	Rec	BM	0.006493506493506494
1388	Syn	BM	0.06451612903225806
1389	Rec	BM	0.0
1390	Rec	BM	0.0
1391	Syn	BM	0.0
1392	Syn	BM	0.0
1393	Syn	BM	0.0
1394	Rec	BM	0.0
1395	Syn	BM	0.045454545454545456
1396	Syn	BM	0.0
1397	Rec	BM	0.00528169014084507
1398	Rec	BM	0.0
1399	Rec	BM	0.01680672268907563
1400	Rec	BM	0.0
1401	Rec	BM	0.0
1402	Rec	BM	0.0
1403	Rec	BM	0.03296703296703297
1404	Rec	BM	0.0
1405	Syn	BM	0.0
1406	Rec	BM	0.0
1407	Rec	BM	0.0
1408	Rec	BM	0.0
1409	Rec	BM	0.0
1410	Rec	BM	0.0
1411	Syn	BM	0.0
1412	Syn	BM	0.0
1413	Rec	BM	0.0
1414	Rec	BM	0.0
1415	Rec	BM	0.3636363636363637
1416	Rec	BM	0.0
1417	Rec	BM	0.0
1418	Rec	BM	0.08108108108108109
1419	Rec	BM	0.0
1420	Rec	BM	0.0
1421	Rec	BM	0.0
1422	Rec	BM	0.0
1423	Rec	BM	0.0
1424	Syn	BM	0.0
1425	Rec	BM	0.0425531914893617
1426	Syn	BM	0.0
1427	Rec	BM	0.11627906976744184
1428	Rec	BM	0.0
1429	Rec	BM	0.0
1430	Syn	BM	0.03773584905660377
1431	Rec	BM	0.0
1432	Rec	BM	0.0
1433	Rec	BM	0.0
1434	Rec	BM	0.0
1435	Syn	BM	0.0
1436	Syn	BM	0.0
1437	Rec	BM	0.0
1438	Syn	BM	0.0
1439	Syn	BM	0.0
1440	Rec	BM	0.032786885245901634
1441	Rec	BM	0.0
1442	Rec	BM	0.03225806451612903
1443	Rec	BM	0.13882063882063886
1444	Syn	BM	0.06954689146469968
1445	Syn	BM	0.0
1446	Rec	BM	0.0
1447	Rec	BM	0.0
1448	Syn	BM	0.0
1449	Rec	BM	0.0
1450	Rec	BM	0.0
1451	Syn	BM	0.0
1452	Rec	BM	0.0
1453	Rec	BM	0.0
1454	Rec	BM	0.04477611940298507
1455	Rec	BM	0.0
1456	Rec	BM	0.0
1457	Rec	BM	0.0
1458	Rec	BM	0.06504065040650407
1459	Rec	BM	0.0
1460	Rec	BM	0.0
1461	Rec	BM	0.0
1462	Rec	BM	0.025210084033613446
1463	Rec	BM	0.0
1464	Rec	BM	0.0
1465	Syn	BM	0.0
1466	Rec	BM	0.0
1467	Rec	BM	0.0
1468	Rec	BM	0.015873015873015872
1469	Rec	BM	0.0
1470	Rec	BM	0.0
1471	Rec	BM	0.025
1472	Rec	BM	0.0625
1473	Rec	BM	0.0
1474	Rec	BM	0.015384615384615384
1475	Rec	BM	0.02127659574468085
1476	Rec	BM	0.0
1477	Rec	BM	0.011235955056179777
1478	Syn	BM	0.0
1479	Rec	BM	0.0
1480	Rec	BM	0.008196721311475409
1481	Rec	BM	0.0
1482	Rec	BM	0.0
1483	Rec	BM	0.0
1484	Rec	BM	0.0
1485	Rec	BM	0.0
1486	Rec	BM	0.0
1487	Rec	BM	0.0
1488	Rec	BM	0.01818181818181818
1489	Rec	BM	0.0
1490	Rec	BM	0.0
1491	Rec	BM	0.0
1492	Rec	BM	0.0
1493	Rec	BM	0.0136986301369863
1494	Syn	BM	0.0
1495	Rec	BM	0.10572687224669604
1496	Rec	BM	0.0
1497	Rec	BM	0.027777777777777776
1498	Syn	BM	0.0
1499	Rec	BM	0.016129032258064516
1500	Syn	BM	0.0
1501	Rec	BM	0.0
1502	Rec	BM	0.0
1503	Rec	BM	0.0
1504	Rec	BM	0.0
1505	Rec	BM	0.0
1506	Syn	BM	0.0
1507	Syn	BM	0.0
1508	Syn	BM	0.0
1509	Rec	BM	0.012048192771084338
1510	Rec	BM	0.0
1511	Rec	BM	0.0
1512	Rec	BM	0.021052631578947368
1513	Rec	BM	0.0
1514	Rec	BM	0.0
1515	Rec	BM	0.0
1516	Syn	BM	0.0
1517	Rec	BM	0.0
1518	Rec	BM	0.0
1519	Rec	BM	0.0
1520	Rec	BM	0.0
1521	Rec	BM	0.0
1522	Rec	BM	0.0
1523	Syn	BM	0.0
1524	Rec	BM	0.011764705882352941
1525	Rec	BM	0.0
1526	Rec	BM	0.0
1527	Rec	BM	0.0
1528	Rec	BM	0.0
1529	Rec	BM	0.0
1530	Rec	BM	0.0
1531	Rec	BM	0.0
1532	Rec	BM	0.0
1533	Syn	BM	0.0
1534	Rec	BM	0.0
1535	Rec	BM	0.0049751243781094535
1536	Rec	BM	0.0
1537	Syn	BM	0.0
1538	Rec	BM	0.0
1539	Rec	BM	0.017857142857142856
1540	Rec	BM	0.0
1541	Rec	BM	0.0
1542	Syn	BM	0.0
1543	Syn	BM	0.11428571428571427
1544	Rec	BM	0.02631578947368421
1545	Rec	BM	0.0
1546	Syn	BM	0.0
1547	Syn	BM	0.0
1548	Rec	BM	0.0
1549	Rec	BM	0.0
1550	Rec	BM	0.0
1551	Rec	BM	0.0
1552	Rec	BM	0.02301255230125523
1553	Rec	BM	0.0
1554	Rec	BM	0.0
1555	Rec	BM	0.0
1556	Rec	BM	0.0
1557	Syn	BM	0.0
1558	Rec	BM	0.0
1559	Rec	BM	0.0
1560	Syn	BM	0.0
1561	Syn	BM	0.0
1562	Rec	BM	0.0
1563	Rec	BM	0.04878048780487805
1564	Rec	BM	0.0
1565	Rec	BM	0.0
1566	Rec	BM	0.0
1567	Syn	BM	0.0
1568	Rec	BM	0.0
1569	Syn	BM	0.027777777777777776
1570	Syn	BM	0.0
1571	Rec	BM	0.0
1572	Rec	BM	0.0
1573	Rec	BM	0.0
1574	Rec	BM	0.0
1575	Syn	BM	0.0
1576	Syn	BM	0.02631578947368421
1577	Rec	BM	0.0
1578	Rec	BM	0.02631578947368421
1579	Rec	BM	0.0
1580	Rec	BM	0.02
1581	Rec	BM	0.019230769230769232
1582	Rec	BM	0.017857142857142856
1583	Rec	BM	0.0
1584	Syn	BM	0.0
1585	Rec	BM	0.01818181818181818
1586	Rec	BM	0.0
1587	Rec	BM	0.0
1588	Rec	BM	0.0
1589	Syn	BM	0.0
1590	Syn	BM	0.053763440860215055
1591	Rec	BM	0.1134020618556701
1592	Syn	BM	0.0
1593	Rec	BM	0.0
1594	Rec	BM	0.013043478260869565
1595	Rec	BM	0.010033444816053512
1596	Rec	BM	0.0
1597	Rec	BM	0.018518518518518517
1598	Rec	BM	0.0
1599	Syn	BM	0.001869158878504673
1600	Rec	BM	0.2806324110671937
1601	Rec	BM	0.0
1602	Rec	BM	0.01694915254237288
1603	Rec	BM	0.0136986301369863
1604	Rec	BM	0.0
1605	Rec	BM	0.0
1606	Rec	BM	0.0
1607	Rec	BM	0.0
1608	Rec	BM	0.0
1609	Rec	BM	0.0
1610	Rec	BM	0.0
1611	Rec	BM	0.05
1612	Syn	BM	0.15789473684210525
1613	Rec	BM	0.1
1614	Rec	BM	0.0
1615	Rec	BM	0.02
1616	Rec	BM	0.0
1617	Syn	BM	0.0
1618	Rec	BM	0.0
1619	Rec	BM	0.0
1620	Syn	BM	0.0
1621	Rec	BM	0.009615384615384616
1622	Syn	BM	0.007299270072992701
1623	Syn	BM	0.0
1624	Rec	BM	0.0
1625	Rec	BM	0.0
1626	Rec	BM	0.0
1627	Syn	BM	0.0
1628	Rec	BM	0.0
1629	Rec	BM	0.0
1630	Rec	BM	0.0
1631	Rec	BM	0.015384615384615384
1632	Syn	BM	0.0
1633	Syn	BM	0.0
1634	Rec	BM	0.0
1635	Rec	BM	0.0
1636	Rec	BM	0.06896551724137931
1637	Syn	BM	0.0
1638	Rec	BM	0.0
1639	Syn	BM	0.0
1640	Syn	BM	0.0
1641	Syn	BM	0.004914004914004914
1642	Rec	BM	0.030769230769230767
1643	Rec	BM	0.09876543209876544
1644	Rec	BM	0.0
1645	Rec	BM	0.0
1646	Rec	BM	0.003134796238244514
1647	Rec	BM	0.0
1648	Syn	BM	0.0
1649	Syn	BM	0.0
1650	Rec	BM	0.0
1651	Rec	BM	0.005649717514124294
1652	Rec	BM	0.0
1653	Rec	BM	0.0
1654	Rec	BM	0.0
1655	Syn	BM	0.0
1656	Rec	BM	0.0
1657	Rec	BM	0.0
1658	Syn	BM	0.0
1659	Rec	BM	0.0
1660	Rec	BM	0.027027027027027032
1661	Syn	BM	0.022222222222222227
1662	Rec	BM	0.019230769230769232
1663	Syn	BM	0.0
1664	Rec	BM	0.0
1665	Syn	BM	0.034883720930232565
1666	Syn	BM	0.0
1667	Syn	BM	0.0
1668	Rec	BM	0.0
1669	Rec	BM	0.0
1670	Rec	BM	0.0
1671	Rec	BM	0.0
1672	Rec	BM	0.05882352941176471
1673	Rec	BM	0.030303030303030307
1674	Syn	BM	0.0
1675	Rec	BM	0.0
1676	Rec	BM	0.0
1677	Rec	BM	0.0106951871657754
1678	Syn	BM	0.0
1679	Rec	BM	0.005115089514066497
1680	Rec	BM	0.0
1681	Rec	BM	0.09550561797752807
1682	Rec	BM	0.0
1683	Rec	BM	0.0
1684	Syn	BM	0.0
1685	Rec	BM	0.0
1686	Rec	BM	0.0
1687	Syn	BM	0.0
1688	Rec	BM	0.0576923076923077
1689	Rec	BM	0.0
1690	Rec	BM	0.0
1691	Syn	BM	0.0
1692	Rec	BM	0.0
1693	Syn	BM	0.0
1694	Rec	BM	0.0
1695	Rec	BM	0.6388888888888888
1696	Rec	BM	0.037037037037037035
1697	Syn	BM	0.0
1698	Syn	BM	0.05555555555555555
1699	Syn	BM	0.0
1700	Rec	BM	0.13333333333333333
1701	Rec	BM	0.06666666666666668
1702	Rec	BM	0.005681818181818182
1703	Rec	BM	0.0
1704	Rec	BM	0.09523809523809523
1705	Rec	BM	0.0
1706	Rec	BM	0.018518518518518517
1707	Rec	BM	0.0297029702970297
1708	Syn	BM	0.0
1709	Syn	BM	0.016666666666666666
1710	Rec	BM	0.0
1711	Syn	BM	0.0
1712	Rec	BM	0.0
1713	Syn	BM	0.0
1714	Syn	BM	0.0
1715	Rec	BM	0.0
1716	Rec	BM	0.0
1717	Rec	BM	0.0
1718	Rec	BM	0.0
1719	Rec	BM	0.02325581395348837
1720	Rec	BM	0.0
1721	Rec	BM	0.0
1722	Rec	BM	0.0
1723	Syn	BM	0.0
1724	Syn	BM	0.0
1725	Rec	BM	0.0
1726	Rec	BM	0.008
1727	Rec	BM	0.0
1728	Rec	BM	0.0
1729	Syn	BM	0.0
1730	Rec	BM	0.0
1731	Rec	BM	0.012345679012345678
1732	Rec	BM	0.008547008547008548
1733	Rec	BM	0.0
1734	Rec	BM	0.0
1735	Rec	BM	0.0
1736	Syn	BM	0.0
1737	Rec	BM	0.0
1738	Rec	BM	0.0
1739	Syn	BM	0.0
1740	Rec	BM	0.0
1741	Syn	BM	0.02307692307692308
1742	Syn	BM	0.0
1743	Syn	BM	0.0
1744	Rec	BM	0.0
1745	Rec	BM	0.0
1746	Rec	BM	0.0
1747	Rec	BM	0.0
1748	Rec	BM	0.0
1749	Rec	BM	0.011764705882352941
1750	Rec	BM	0.03448275862068965
1751	Rec	BM	0.0
1752	Syn	BM	0.0
1753	Rec	BM	0.011363636363636364
1754	Syn	BM	0.0
1755	Rec	BM	0.018867924528301886
1756	Rec	BM	0.0
1757	Rec	BM	0.0
1758	Rec	BM	0.0
1759	Rec	BM	0.0
1760	Rec	BM	0.0
1761	Rec	BM	0.0
1762	Syn	BM	0.0
1763	Rec	BM	0.08695652173913042
1764	Syn	BM	0.0
1765	Rec	BM	0.04166666666666666
1766	Rec	BM	0.00909090909090909
1767	Syn	BM	0.0
1768	Syn	BM	0.05691056910569105
1769	Rec	BM	0.0
1770	Rec	BM	0.0
1771	Rec	BM	0.0
1772	Rec	BM	0.0
1773	Rec	BM	0.0
1774	Rec	BM	0.0
1775	Rec	BM	0.016129032258064516
1776	Syn	BM	0.0
1777	Rec	BM	0.0
1778	Rec	BM	0.0
1779	Rec	BM	0.0
1780	Rec	BM	0.0
1781	Rec	BM	0.0
1782	Syn	BM	0.0
1783	Rec	BM	0.0
1784	Syn	BM	0.0017985611510791368
1785	Rec	BM	0.0
1786	Rec	BM	0.032786885245901634
1787	Rec	BM	0.0
1788	Rec	BM	0.0
1789	Rec	BM	0.0
1790	Rec	BM	0.0
1791	Syn	BM	0.0
1792	Rec	BM	0.05118110236220472
1793	Rec	BM	0.0
1794	Rec	BM	0.0
1795	Rec	BM	0.0392156862745098
1796	Rec	BM	0.06
1797	Rec	BM	0.0
1798	Rec	BM	0.0
1799	Syn	BM	0.030303030303030307
1800	Rec	BM	0.03225806451612903
1801	Syn	BM	0.02127659574468085
1802	Rec	BM	0.0076335877862595426
1803	Rec	BM	0.017857142857142856
1804	Rec	BM	0.0
1805	Rec	BM	0.037037037037037035
1806	Syn	BM	0.02127659574468085
1807	Rec	BM	0.0
1808	Syn	BM	0.0425531914893617
1809	Rec	BM	0.0
1810	Rec	BM	0.0
1811	Syn	BM	0.0
1812	Rec	BM	0.027777777777777776
1813	Rec	BM	0.0
1814	Rec	BM	0.0
1815	Syn	BM	0.0
1816	Rec	BM	0.0
1817	Rec	BM	0.02127659574468085
1818	Rec	BM	0.0
1819	Rec	BM	0.0
1820	Syn	BM	0.02985074626865672
1821	Rec	BM	0.0
1822	Syn	BM	0.0
1823	Rec	BM	0.0
1824	Rec	BM	0.06438213914849429
1825	Rec	BM	0.06166495375128469
1826	Rec	BM	0.0012484394506866415
1827	Rec	BM	0.2517985611510791
1828	Rec	BM	0.008849557522123894
1829	Rec	BM	0.0
1830	Rec	BM	0.0
1831	Syn	BM	0.017857142857142856
1832	Syn	BM	0.0
1833	Rec	BM	0.0
1834	Syn	BM	0.0
1835	Rec	BM	0.0
1836	Rec	BM	0.0
1837	Rec	BM	0.0
1838	Rec	BM	0.0
1839	Syn	BM	0.0
1840	Rec	BM	0.0
1841	Rec	BM	0.0
1842	Rec	BM	0.0
1843	Rec	BM	0.0
1844	Rec	BM	0.0
1845	Rec	BM	0.0
1846	Rec	BM	0.0
1847	Syn	BM	0.0
1848	Rec	BM	0.0
1849	Rec	BM	0.0
1850	Rec	BM	0.008888888888888889
1851	Syn	BM	0.009009009009009007
1852	Rec	BM	0.0
1853	Syn	BM	0.0
1854	Syn	BM	0.0
1855	Rec	BM	0.1
1856	Syn	BM	0.0
1857	Rec	BM	0.0
1858	Rec	BM	0.0
1859	Rec	BM	0.024896265560165973
1860	Rec	BM	0.07462686567164177
1861	Syn	BM	0.05555555555555555
1862	Syn	BM	0.004830917874396135
1863	Rec	BM	0.0
1864	Rec	BM	0.0
1865	Rec	BM	0.036458333333333336
1866	Rec	BM	0.0
1867	Rec	BM	0.03389830508474576
1868	Syn	BM	0.004444444444444445
1869	Rec	BM	0.00796812749003984
1870	Rec	BM	0.0
