	ID	Edit_type	Effect	WN_ef	WNN_ef	WN_dp	WNN_dp
1856	Dpe01:36522569	Ubiq-Med	3'	0.04444444444444445	0.09195402298850576	90	87
1857	Dpe01:36522570	Neural	3'	0.3225806451612903	0.21176470588235294	93	85
1858	Dpe01:36522571	Ubiq-Med	3'	0.3	0.24705882352941175	90	85
1859	Dpe01:36522582	Ubiq-Low	3'	0.045871559633027525	0.037037037037037035	109	108
1877	Dpe01:36588933	Neural	Rec	0.8616155291170946	0.05677290836653386	1597	1004
1883	Dpe01:36590296	Neural	Rec	0.8474708171206226	0.052505966587112166	1285	838
1884	Dpe01:36590305	Neural	Rec	0.7456964006259781	0.01716247139588101	1278	874
1888	Dpe01:36597098	Neural	3'	0.5326547921967769	0.018055555555555557	1179	720
1892	Dpe01:36597641	Neural	3'	0.12177121771217712	0.05429864253393665	542	442
1893	Dpe01:36597662	Ubiq-Low	3'	0.015841584158415842	0.015748031496062992	505	508
1894	Dpe01:36597668	Ubiq-High	3'	0.9959514170040484	0.9962335216572504	494	531
1895	Dpe01:36597676	Neural	3'	0.1561822125813449	0.049541284403669734	461	545
1896	Dpe01:36597680	Ubiq-Med	3'	0.5	0.3629893238434164	460	562
1897	Dpe01:36597682	Neural	3'	0.4020618556701031	0.16859504132231404	485	605
1899	Dpe01:36597684	Ubiq-Low	3'	0.018975332068311198	0.019386106623586433	527	619
1903	Dpe01:36597775	Neural	3'	0.321483771251932	0.015184381778741863	647	461
1906	Dpe01:36597800	Ubiq-Low	3'	0.03773584905660377	0.03015075376884422	212	199
1907	Dpe01:36597804	Neural	3'	0.2	0.08092485549132948	155	173
1908	Dpe01:36597824	Neural	3'	0.17142857142857146	0.02	70	50
1909	Dpe01:36597825	Ubiq-High	3'	0.6	0.4117647058823529	70	51
1928	Dpe01:37579027	Ubiq-Low	Syn	0.02115541090317331	0.010155721056194987	1229	1477
1957	Dpe01:37674588	Neural	Intron	0.3611111111111111	0.0784313725490196	36	51
1958	Dpe01:37674594	Ubiq-Med	Intron	0.15789473684210525	0.16981132075471694	38	53
2013	Dpe01:37746646	Neural	Rec	0.7094688221709007	0.01156515034695451	2165	1297
2051	Dpe01:37837139	Neural	3'	0.14814814814814814	0.012396694214876032	189	242
2061	Dpe01:38015673	Ubiq-Low	Rec	0.042105263157894736	0.019753086419753086	95	405
2072	Dpe01:38028425	Neural	Intron	0.09523809523809523	0.02631578947368421	84	38
2090	Dpe01:38197219	Neural	5'	0.2469135802469136	0.0125	81	160
2094	Dpe01:38198492	Neural	3'	0.15814696485623006	0.011337868480725623	626	441
2095	Dpe01:38198495	Neural	3'	0.4114906832298137	0.23440860215053766	644	465
2096	Dpe01:38198500	Ubiq-Med	3'	0.04499274310595065	0.06707317073170732	689	492
2097	Dpe01:38198502	Ubiq-Med	3'	0.03392330383480826	0.061099796334012225	678	491
2098	Dpe01:38198504	Ubiq-Low	3'	0.010159651669085631	0.014227642276422762	689	492
2099	Dpe01:38198515	Ubiq-Low	3'	0.012552301255230124	0.0166358595194085	717	541
2100	Dpe01:38198520	Ubiq-Low	3'	0.02442528735632184	0.019784172661870502	696	556
2101	Dpe01:38198523	Ubiq-Low	3'	0.038109756097560975	0.016544117647058824	656	544
2102	Dpe01:38198524	Neural	3'	0.2368815592203898	0.09506398537477148	667	547
2103	Dpe01:38198533	Neural	3'	0.05817174515235458	0.03310104529616725	722	574
2106	Dpe01:38198576	Ubiq-Med	3'	0.060402684563758385	0.04424778761061947	745	565
2107	Dpe01:38198578	Ubiq-Med	3'	0.2452830188679245	0.2014260249554367	742	561
2113	Dpe01:38198912	Ubiq-Low	3'	0.026022304832713755	0.02577319587628866	538	388
2114	Dpe01:38198914	Ubiq-Low	3'	0.040229885057471264	0.026595744680851064	522	376
2115	Dpe01:38198946	Neural	3'	0.07766990291262135	0.011278195488721804	412	266
2116	Dpe01:38198949	Neural	3'	0.08292682926829269	0.04395604395604396	410	273
2117	Dpe01:38198956	Ubiq-High	3'	0.8112094395280236	0.5695652173913044	339	230
2118	Dpe01:38198964	Ubiq-Med	3'	0.27586206896551724	0.3076923076923077	203	104
2119	Dpe01:38198965	Ubiq-Med	3'	0.08372093023255814	0.10091743119266056	215	109
2121	Dpe01:38198976	Ubiq-Med	3'	0.029661016949152543	0.05128205128205128	236	117
2122	Dpe01:38198977	Ubiq-Low	3'	0.017167381974248927	0.03333333333333333	233	120
2123	Dpe01:38199144	Ubiq-Low	3'	0.01879194630872483	0.015686274509803918	745	510
2124	Dpe01:38199245	Neural	3'	0.0782608695652174	0.019305019305019305	345	259
2176	Dpe01:44813117	Ubiq-High	Intron	0.9047619047619048	0.7191011235955056	42	89
2184	Dpe01:44983659	Neural	Rec	0.8941747572815534	0.019184652278177457	1030	417
2185	Dpe01:44999289	Neural	Rec	0.30785123966942146	0.0297029702970297	484	1212
2198	Dpe01:44999660	Neural	Rec	0.4811475409836066	0.02602495543672014	1220	2805
2209	Dpe01:45006772	Neural	Rec	0.2742248062015504	0.013020833333333334	1032	2304
2227	Dpe01:45013016	Neural	Rec	0.5313609467455621	0.08722566122678672	845	1777
2234	Dpe01:45251540	Ubiq-Low	3'	0.03571428571428571	0.02416697180519956	476	2731
2236	Dpe01:45252250	Ubiq-Med	3'	0.0569620253164557	0.060756972111553786	158	1004
2237	Dpe01:45252254	Ubiq-Low	3'	0.036231884057971016	0.04799107142857143	138	896
2238	Dpe01:45252262	Ubiq-Med	3'	0.18181818181818185	0.2033096926713948	77	423
2239	Dpe01:45252263	Ubiq-Low	3'	0.012987012987012988	0.028169014084507043	77	426
2240	Dpe01:45252264	Ubiq-Low	3'	0.02631578947368421	0.02540415704387991	76	433
2241	Dpe01:45252300	Ubiq-Low	3'	0.026086956521739132	0.02717391304347826	115	552
2242	Dpe01:45252302	Ubiq-High	3'	0.9473684210526316	0.9653284671532848	114	548
2243	Dpe01:45252305	Ubiq-Low	3'	0.04225352112676056	0.046875	142	704
2244	Dpe01:45252307	Ubiq-Low	3'	0.013793103448275862	0.01098901098901099	145	728
2246	Dpe01:45252331	Ubiq-Med	3'	0.014705882352941175	0.05194805194805195	204	1078
2251	Dpe01:45252367	Ubiq-Low	3'	0.010869565217391304	0.018742442563482467	276	1654
2253	Dpe01:45252369	Ubiq-Low	3'	0.014234875444839857	0.015776699029126214	281	1648
2255	Dpe01:45252374	Ubiq-Med	3'	0.1048951048951049	0.12266987372218882	286	1663
2257	Dpe01:45252379	Ubiq-Med	3'	0.059649122807017535	0.07155635062611806	285	1677
2258	Dpe01:45252380	Ubiq-Low	3'	0.01048951048951049	0.019070321811680568	286	1678
2259	Dpe01:45252382	Ubiq-Med	3'	0.06691449814126392	0.0845771144278607	269	1608
2260	Dpe01:45252387	Ubiq-Med	3'	0.11397058823529413	0.10464396284829723	272	1615
2261	Dpe01:45252397	Ubiq-Low	3'	0.02962962962962963	0.02599009900990099	270	1616
2263	Dpe01:45252399	Ubiq-Low	3'	0.018382352941176468	0.014285714285714284	272	1610
2264	Dpe01:45252400	Ubiq-Low	3'	0.011111111111111113	0.015	270	1600
2265	Dpe01:45252401	Ubiq-Med	3'	0.06319702602230483	0.08790523690773068	269	1604
2266	Dpe01:45252405	Ubiq-Low	3'	0.02325581395348837	0.016634676903390915	258	1563
2268	Dpe01:45252468	Ubiq-Low	3'	0.032786885245901634	0.0221606648199446	61	361
2269	Dpe01:45252480	Ubiq-Med	3'	0.14754098360655735	0.12903225806451613	61	341
2270	Dpe01:45252486	Ubiq-Low	3'	0.038461538461538464	0.03194888178913738	52	313
2271	Dpe01:45252490	Ubiq-Med	3'	0.53125	0.5479999999999999	32	250
2272	Dpe01:45252491	Ubiq-Med	3'	0.057142857142857134	0.044000000000000004	35	250
2273	Dpe01:45252493	Ubiq-High	3'	0.8181818181818182	0.7008196721311475	33	244
2274	Dpe01:45252495	Ubiq-Med	3'	0.05555555555555555	0.04182509505703422	36	263
2275	Dpe01:45252498	Ubiq-Med	3'	0.1111111111111111	0.07857142857142857	36	280
2276	Dpe01:45252503	Ubiq-Med	3'	0.09090909090909093	0.1357142857142857	33	280
2277	Dpe01:45252550	Ubiq-Med	3'	0.04166666666666666	0.07017543859649122	24	114
2278	Dpe01:45252559	Ubiq-Med	3'	0.3076923076923077	0.31313131313131315	26	99
2294	Dpe01:46632366	Ubiq-Med	Intron	0.25	0.2	24	130
2296	Dpe01:46632384	Neural	Intron	0.19047619047619047	0.1037037037037037	21	135
2311	Dpe01:46746400	Ubiq-Low	Intron	0.04166666666666666	0.018691588785046728	96	107
2312	Dpe01:46746408	Ubiq-Med	Intron	0.08823529411764706	0.2028985507246377	68	69
2313	Dpe01:46746410	Ubiq-High	Intron	0.8135593220338984	0.6363636363636364	59	66
2314	Dpe01:46746648	Ubiq-High	Intron	0.7068965517241379	0.5789473684210527	58	76
2315	Dpe01:46746661	Neural	Intron	0.07857142857142857	0.02824858757062147	140	177
2316	Dpe01:46748713	Ubiq-Med	Intron	0.10526315789473684	0.1153846153846154	38	52
2317	Dpe01:46748723	Ubiq-Med	Intron	0.575	0.5490196078431373	40	51
2318	Dpe01:46748738	Ubiq-Med	Intron	0.038461538461538464	0.0967741935483871	52	62
2319	Dpe01:46748741	Ubiq-Med	Intron	0.07272727272727272	0.08064516129032258	55	62
2320	Dpe01:46748758	Ubiq-Med	Intron	0.06666666666666668	0.0945945945945946	75	74
2321	Dpe01:46748763	Neural	Intron	0.2073170731707317	0.07142857142857142	82	84
2322	Dpe01:46748804	Ubiq-Med	Intron	0.11382113821138212	0.11504424778761063	123	113
2323	Dpe01:46748819	Ubiq-Med	Intron	0.059322033898305086	0.07142857142857142	118	112
2324	Dpe01:46748951	Neural	Intron	0.12422360248447205	0.072992700729927	161	137
2325	Dpe01:46748953	Ubiq-Low	Intron	0.03125	0.02836879432624113	160	141
2326	Dpe01:46748973	Neural	Intron	0.13253012048192772	0.06832298136645963	166	161
2327	Dpe01:46748976	Neural	Intron	0.10062893081761007	0.03125	159	160
2328	Dpe01:46748986	Neural	Intron	0.07453416149068323	0.032467532467532464	161	154
2329	Dpe01:46748988	Neural	Intron	0.05063291139240506	0.026490066225165563	158	151
2330	Dpe01:46748990	Ubiq-Low	Intron	0.03225806451612903	0.04195804195804196	155	143
2332	Dpe01:46749012	Ubiq-Med	Intron	0.07092198581560284	0.08527131782945736	141	129
2333	Dpe01:46749013	Ubiq-Med	Intron	0.11347517730496455	0.14393939393939395	141	132
2334	Dpe01:46749024	Ubiq-Low	Intron	0.04464285714285714	0.03389830508474576	112	118
2335	Dpe01:46749037	Ubiq-Med	Intron	0.4536082474226804	0.43859649122807015	97	114
2336	Dpe01:46749045	Ubiq-Med	Intron	0.18947368421052632	0.1391304347826087	95	115
2337	Dpe01:46749049	Ubiq-Med	Intron	0.1134020618556701	0.09821428571428573	97	112
2338	Dpe01:46749058	Ubiq-Med	Intron	0.13541666666666666	0.10679611650485436	96	103
2339	Dpe01:46749068	Ubiq-Med	Intron	0.2840909090909091	0.2523364485981308	88	107
2340	Dpe01:46749069	Ubiq-Med	Intron	0.09195402298850576	0.09090909090909093	87	110
2341	Dpe01:46749070	Neural	Intron	0.125	0.05504587155963303	88	109
2342	Dpe01:46749074	Ubiq-Med	Intron	0.23863636363636365	0.20952380952380956	88	105
2343	Dpe01:46749173	Ubiq-Med	Intron	0.3373493975903614	0.3111111111111111	83	90
2344	Dpe01:46749175	Ubiq-Med	Intron	0.05	0.08695652173913042	80	92
2345	Dpe01:46749179	Ubiq-Med	Intron	0.13414634146341464	0.11827956989247312	82	93
2346	Dpe01:46749181	Ubiq-Med	Intron	0.125	0.10989010989010987	80	91
2347	Dpe01:46749183	Ubiq-Med	Intron	0.25	0.32608695652173914	84	92
2348	Dpe01:46749193	Ubiq-Med	Intron	0.07246376811594203	0.05681818181818181	69	88
2349	Dpe01:46749196	Ubiq-Med	Intron	0.08823529411764706	0.11578947368421053	68	95
2350	Dpe01:46749200	Ubiq-Med	Intron	0.5833333333333334	0.5517241379310345	60	87
2351	Dpe01:46749204	Ubiq-Med	Intron	0.03448275862068965	0.09090909090909093	58	88
2352	Dpe01:46749226	Neural	Intron	0.12	0.0198019801980198	75	101
2353	Dpe01:46749232	Neural	Intron	0.3	0.125	80	104
2354	Dpe01:46749641	Ubiq-Med	Intron	0.23493975903614456	0.3157894736842105	166	133
2355	Dpe01:46749645	Ubiq-Med	Intron	0.045977011494252866	0.08088235294117647	174	136
2356	Dpe01:46749657	Ubiq-Med	Intron	0.033707865168539325	0.07913669064748201	178	139
2357	Dpe01:46749681	Ubiq-Med	Intron	0.02298850574712644	0.06569343065693431	174	137
2358	Dpe01:46749700	Ubiq-Med	Intron	0.10144927536231883	0.10638297872340426	138	94
2359	Dpe01:46749721	Ubiq-Med	Intron	0.16030534351145034	0.10714285714285714	131	84
2360	Dpe01:46749733	Ubiq-Med	Intron	0.2	0.18823529411764706	115	85
2361	Dpe01:46749734	Ubiq-Med	Intron	0.09565217391304348	0.06818181818181818	115	88
2362	Dpe01:46749737	Ubiq-Med	Intron	0.18269230769230768	0.16666666666666666	104	72
2363	Dpe01:46749901	Ubiq-Med	Intron	0.06474820143884892	0.05691056910569105	139	123
2364	Dpe01:46749915	Ubiq-Med	Intron	0.2746478873239437	0.28	142	125
2365	Dpe01:46749933	Ubiq-Med	Intron	0.09448818897637797	0.16964285714285715	127	112
2366	Dpe01:46749940	Neural	Intron	0.05755395683453238	0.032786885245901634	139	122
2367	Dpe01:46749942	Ubiq-Med	Intron	0.12318840579710146	0.13008130081300814	138	123
2368	Dpe01:46749943	Ubiq-Med	Intron	0.18248175182481752	0.12396694214876032	137	121
2369	Dpe01:46749961	Ubiq-Low	Intron	0.046357615894039736	0.03571428571428571	151	140
2370	Dpe01:46749964	Ubiq-Med	Intron	0.0576923076923077	0.04316546762589928	156	139
2371	Dpe01:46750044	Ubiq-Med	Intron	0.03125	0.060869565217391314	128	115
2372	Dpe01:46750081	Ubiq-Med	Intron	0.1506849315068493	0.12	73	50
2373	Dpe01:46750082	Neural	Intron	0.07042253521126761	0.020408163265306117	71	49
2374	Dpe01:46750574	Neural	3'	0.07291666666666667	0.023622047244094488	96	127
2375	Dpe01:46750593	Neural	3'	0.2878787878787879	0.16304347826086954	66	92
2376	Dpe01:46750598	Neural	3'	0.36666666666666653	0.18032786885245905	30	61
2377	Dpe01:46750602	Neural	3'	0.13043478260869565	0.0425531914893617	23	47
2378	Dpe01:46750603	Ubiq-Med	3'	0.17391304347826084	0.2765957446808511	23	47
2379	Dpe01:46750620	Ubiq-High	3'	0.625	0.4736842105263158	16	38
2380	Dpe01:46750637	Ubiq-Med	3'	0.03333333333333333	0.22916666666666666	30	48
2381	Dpe01:46750642	Neural	3'	0.2727272727272727	0.1509433962264151	33	53
2382	Dpe01:46750655	Ubiq-Med	3'	0.12	0.1348314606741573	50	89
2383	Dpe01:46750659	Ubiq-High	3'	0.6470588235294118	0.6489361702127661	51	94
2384	Dpe01:46750663	Neural	3'	0.22033898305084745	0.10416666666666667	59	96
2385	Dpe01:46750666	Ubiq-Med	3'	0.484375	0.4948453608247423	64	97
2402	Dpe01:47693259	Neural	3'	0.5046728971962616	0.15810276679841898	107	506
2404	Dpe01:47693266	Ubiq-Med	3'	0.07964601769911504	0.17954070981210854	113	479
2406	Dpe01:47693271	Neural	3'	0.3020833333333333	0.14537444933920704	96	454
2408	Dpe01:47693274	Ubiq-Low	3'	0.04301075268817205	0.028697571743929364	93	453
2411	Dpe01:47694294	Ubiq-Med	3'	0.05333333333333334	0.06584362139917696	75	243
2412	Dpe01:47694299	Neural	3'	0.10843373493975904	0.020761245674740483	83	289
2413	Dpe01:47694315	Ubiq-Low	3'	0.011363636363636364	0.017064846416382253	88	293
2417	Dpe01:47701785	Neural	Rec	0.676923076923077	0.08504398826979473	130	682
2418	Dpe01:47701788	Neural	Rec	0.3809523809523809	0.011940298507462687	126	670
2419	Dpe01:47778791	Ubiq-Med	Intron	0.05263157894736842	0.18181818181818185	19	44
2420	Dpe01:47778821	Neural	Intron	0.25	0.1282051282051282	16	39
2421	Dpe01:47790077	Neural	Rec	0.7586206896551724	0.04716981132075472	87	106
2432	Dpe01:47855714	Neural	Syn	0.5415964971370832	0.01866251944012442	2969	3215
2437	Dpe01:47860344	Neural	Rec	0.2847782258064516	0.012640449438202249	3968	4272
2461	Dpe01:47865569	Neural	Intron	0.18867924528301888	0.11267605633802814	53	71
2462	Dpe01:47865570	Ubiq-Med	Intron	0.09615384615384616	0.14084507042253522	52	71
2463	Dpe01:47865583	Ubiq-Med	Intron	0.07142857142857142	0.08139534883720931	56	86
2464	Dpe01:47865586	Ubiq-Med	Intron	0.05555555555555555	0.0898876404494382	54	89
2465	Dpe01:47868594	Ubiq-Med	Intron	0.5483870967741935	0.38461538461538464	31	39
2466	Dpe01:47874728	Neural	Intron	0.15789473684210525	0.057142857142857134	57	35
2558	Dpe01:48190549	Neural	Rec	0.17972350230414744	0.012658227848101266	217	158
2564	Dpe01:48216491	Neural	Intron	0.2936046511627907	0.05668016194331984	344	247
2565	Dpe01:48216492	Neural	Intron	0.2985507246376812	0.09163346613545817	345	251
2621	Dpe01:48280779	Neural	Rec	0.6123727486296007	0.06567933032839665	1277	1553
2622	Dpe01:48281863	Neural	Rec	0.5794757389849414	0.019161056447436563	1793	1931
2659	Dpe01:48743409	Neural	Intron	0.351123595505618	0.043478260869565216	1068	23
2663	Dpe01:48743695	Neural	Intron	0.10416666666666667	0.047619047619047616	1008	21
2700	Dpe01:48745682	Neural	Rec	0.22263313609467456	0.03333333333333333	1352	30
2706	Dpe01:48745888	Neural	Intron	0.11544011544011545	0.05263157894736842	1386	19
2709	Dpe01:48745899	Ubiq-Med	Intron	0.045950155763239874	0.05882352941176471	1284	17
2790	Dpe01:49285637	Neural	Intron	0.6666666666666666	0.08333333333333333	15	12
2794	Dpe01:51872541	Neural	Rec	0.7807692307692308	0.3611111111111111	260	36
2795	Dpe01:51872572	Neural	Rec	0.4259259259259259	0.1956521739130435	270	46
2797	Dpe01:51872591	Neural	Syn	0.4253246753246753	0.0784313725490196	308	51
2798	Dpe01:51872740	Ubiq-Low	Rec	0.01812688821752266	0.03225806451612903	331	31
2799	Dpe01:51872943	Neural	Rec	0.38461538461538464	0.18604651162790695	247	43
2800	Dpe01:51872981	Neural	Syn	0.2867647058823529	0.07142857142857142	272	42
2802	Dpe01:51873010	Ubiq-Low	Rec	0.044368600682593864	0.02631578947368421	293	38
2803	Dpe01:51873084	Ubiq-High	Rec	0.7101449275362319	0.4827586206896552	276	29
2804	Dpe01:51873085	Ubiq-High	Rec	0.8235294117647058	0.5172413793103449	272	29
2805	Dpe01:51873097	Neural	Rec	0.6402877697841727	0.375	278	32
2811	Dpe01:51873426	Neural	Rec	0.4006514657980456	0.022222222222222227	307	45
2813	Dpe01:51873459	Ubiq-Med	Rec	0.060606060606060615	0.06976744186046513	297	43
2814	Dpe01:51873464	Neural	Syn	0.075	0.023809523809523808	280	42
2815	Dpe01:51873468	Neural	Rec	0.6531365313653137	0.35897435897435903	271	39
2818	Dpe01:51873572	Neural	Syn	0.09032258064516127	0.057142857142857134	310	35
2819	Dpe01:51873573	Neural	Rec	0.15286624203821655	0.08823529411764706	314	34
2828	Dpe01:51874031	Ubiq-Med	3'	0.5157894736842106	0.6086956521739131	190	23
2829	Dpe01:51874040	Neural	3'	0.2694300518134715	0.04	193	25
2830	Dpe01:51874047	Ubiq-Low	3'	0.04651162790697674	0.043478260869565216	172	23
2842	Dpe01:53370841	Neural	Rec	0.6186359269932757	0.03595890410958904	1041	584
2845	Dpe01:53370958	Neural	Rec	0.7632763276327633	0.012345679012345678	1111	567
2855	Dpe01:53430161	Neural	3'	0.5	0.0125	214	160
2908	Dpe01:53506758	Neural	Rec	0.8641878669275931	0.025	2555	720
2910	Dpe01:53506820	Neural	Rec	0.8532451426209178	0.02130492676431425	2419	751
2923	Dpe01:53508369	Neural	Rec	0.6960116731517509	0.012367491166077738	2056	566
2958	Dpe01:53619789	Neural	Rec	0.6245033112582782	0.015873015873015872	1510	441
2960	Dpe01:54071388	Ubiq-Med	Rec	0.05882352941176471	0.05921052631578948	17	152
2961	Dpe01:54073354	Neural	Rec	0.15517241379310345	0.0111731843575419	58	716
2966	Dpe01:54401212	Neural	Rec	0.10262828535669588	0.020905923344947737	1598	1435
2967	Dpe01:54401213	Neural	Rec	0.11146095717884133	0.03693379790940767	1588	1435
2968	Dpe01:54407271	Neural	3'	0.3625235404896422	0.07110300820419325	1062	1097
2974	Dpe01:54407297	Ubiq-Low	3'	0.031454783748361734	0.010012515644555695	763	799
2979	Dpe01:54407644	Ubiq-Low	3'	0.0158311345646438	0.0220820189274448	758	634
2998	Dpe01:55260474	Ubiq-Low	3'	0.026446280991735537	0.023195876288659798	605	1164
3005	Dpe01:55260542	Neural	3'	0.053499327052489914	0.026018654884634267	5944	10185
3015	Dpe01:55260655	Ubiq-High	Rec	0.6928337369995726	0.8596506251070388	7019	11678
3054	Dpe01:55305447	Neural	Rec	0.8462264150943396	0.025477707006369428	1060	157
3065	Dpe01:55309131	Neural	Rec	0.5780510879848628	0.0111731843575419	1057	179
3109	Dpe01:55815556	Neural	3'	0.09195402298850576	0.0379746835443038	87	79
3112	Dpe01:55816111	Neural	3'	0.4299065420560748	0.13978494623655913	107	93
3113	Dpe01:55816112	Neural	3'	0.4678899082568808	0.06451612903225806	109	93
3114	Dpe01:55816289	Ubiq-Med	3'	0.10526315789473684	0.09022556390977443	152	133
3115	Dpe01:55816297	Neural	3'	0.5352941176470588	0.1973684210526316	170	152
3117	Dpe01:55816998	Neural	3'	0.3710691823899371	0.03355704697986577	159	149
3118	Dpe01:55817156	Neural	3'	0.1347517730496454	0.01680672268907563	141	119
3121	Dpe01:55817169	Neural	3'	0.2689075630252101	0.07	119	100
3126	Dpe01:55850949	Neural	3'	0.08043788672060924	0.02402022756005057	4202	791
3129	Dpe01:55851656	Ubiq-Low	3'	0.03932814420319541	0.018779342723004692	2441	426
3135	Dpe01:55851975	Neural	3'	0.24665127020785216	0.08438818565400844	2165	474
3137	Dpe01:55851986	Ubiq-Med	3'	0.5921120913336793	0.6306306306306306	1927	444
3138	Dpe01:55851991	Ubiq-Med	3'	0.07606263982102908	0.07710843373493978	1788	415
3139	Dpe01:55851994	Ubiq-High	3'	0.7200694042799306	0.5228915662650603	1729	415
3140	Dpe01:55851999	Neural	3'	0.08794102159031067	0.0407673860911271	1899	417
3141	Dpe01:55852001	Ubiq-Med	3'	0.0558974358974359	0.06382978723404255	1950	423
3142	Dpe01:55852009	Neural	3'	0.09220231822971547	0.04400977995110025	1898	409
3145	Dpe01:55852023	Neural	3'	0.12770339855818744	0.04796163069544365	1942	417
3147	Dpe01:55852452	Neural	3'	0.06230529595015576	0.015748031496062992	1605	381
3151	Dpe01:55852470	Neural	3'	0.15526950925181013	0.0729483282674772	1243	329
3152	Dpe01:55852475	Ubiq-Med	3'	0.27835051546391754	0.2656826568265683	873	271
3153	Dpe01:55852476	Ubiq-Med	3'	0.06195652173913044	0.04225352112676056	920	284
3154	Dpe01:55852477	Ubiq-Low	3'	0.03878406708595388	0.03832752613240418	954	287
3156	Dpe01:55852481	Ubiq-Low	3'	0.03186022610483042	0.010416666666666666	973	288
3158	Dpe01:55852487	Ubiq-High	3'	0.8998161764705882	0.8461538461538461	1088	299
3159	Dpe01:55852504	Neural	3'	0.1646266829865361	0.08020050125313283	1634	399
3160	Dpe01:55852505	Neural	3'	0.3681622618315919	0.18987341772151897	1627	395
3161	Dpe01:55852506	Neural	3'	0.6142344497607656	0.3693467336683417	1672	398
3162	Dpe01:55852513	Neural	3'	0.10972143263217736	0.04534005037783375	1759	397
